dataset,dataset_label,source_dataset_label,kg_entity,decision,method,evidence_rule,fallback_behavior,candidate_count,candidates
fsd50k,Tabla,Tabla,tabla,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Tambourine,Tambourine,tambourine,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Tap,Tap,tap,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Tearing,Tearing,tearing,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Telephone,Telephone,telephone,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Thump, thud",Thump and thud,thump or thud,accepted,unique_token_signature,"After fixed token normalization, exactly one AKG entity has the same content-token signature; no first/last-word fallback is used.",use_mapped_AKG_entity,1,thump or thud
fsd50k,Thunder,Thunder,thunder,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Thunderstorm,Thunderstorm,thunderstorm,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Tick,Tick,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Tick-tock,Tick-tock,tick-tock,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Toilet flush,Toilet flush,toilet flush,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Tools,Tools,tools,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Traffic noise, roadway noise",Traffic noise and roadway noise,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Train,Train,train,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Trickle, dribble",Trickle and dribble,trickle dribble,accepted,unique_token_signature,"After fixed token normalization, exactly one AKG entity has the same content-token signature; no first/last-word fallback is used.",use_mapped_AKG_entity,1,trickle dribble
fsd50k,Truck,Truck,truck,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Trumpet,Trumpet,trumpet,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Typewriter,Typewriter,typewriter,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Typing,Typing,typing,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Vehicle,Vehicle,vehicle,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Vehicle horn, car horn, honking",Vehicle horn and car horn and honking,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,"Walk, footsteps",Walk and footsteps,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Water,Water,water,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Water tap, faucet",Water tap and faucet,water tap or faucet,accepted,unique_token_signature,"After fixed token normalization, exactly one AKG entity has the same content-token signature; no first/last-word fallback is used.",use_mapped_AKG_entity,1,water tap or faucet
fsd50k,"Waves, surf",Waves and surf,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Whispering,Whispering,whispering,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Whoosh, swoosh, swish",Whoosh and swoosh and swish,whoosh swoosh swish,accepted,unique_token_signature,"After fixed token normalization, exactly one AKG entity has the same content-token signature; no first/last-word fallback is used.",use_mapped_AKG_entity,1,whoosh swoosh swish
fsd50k,Wild animals,Wild animals,wild animal,accepted,unique_token_signature,"After fixed token normalization, exactly one AKG entity has the same content-token signature; no first/last-word fallback is used.",use_mapped_AKG_entity,1,wild animal
fsd50k,Wind,Wind,wind,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Wind chime,Wind chime,wind chime,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Wind instrument, woodwind instrument",Wind instrument and woodwind instrument,wind or woodwind instrument,accepted,unique_token_signature,"After fixed token normalization, exactly one AKG entity has the same content-token signature; no first/last-word fallback is used.",use_mapped_AKG_entity,1,wind or woodwind instrument
fsd50k,Wood,Wood,wood,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Writing,Writing,writing,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Yell,Yell,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Zipper (clothing),Zipper (clothing),zipper (clothing),accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
tut2017,beach,beach,beach,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
tut2017,bus,bus,bus,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
tut2017,cafe or restaurant,cafe or restaurant,cafe or restaurant,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
tut2017,car,car,car,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
tut2017,city center,city center,city center,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
tut2017,forest path,forest path,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
tut2017,grocery store,grocery store,grocery store,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
tut2017,home,home,home,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
tut2017,library,library,library,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
tut2017,metro station,metro station,metro station,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
tut2017,office,office,office,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
tut2017,park,park,park,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
tut2017,residential area,residential area,residential area,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
tut2017,train,train,train,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
tut2017,tram,tram,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
urbansound8k,air conditioner,air conditioner,air conditioner,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
urbansound8k,car horn,car horn,car horn,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
urbansound8k,children playing,children playing,children playing,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
urbansound8k,dog bark,dog bark,dog barking,accepted_legacy_alias,historical_reproduction_map,A fixed alias already present in the historical reproduction and verified to denote the same sound concept; retained for reproducibility.,use_mapped_AKG_entity,0,
urbansound8k,drilling,drilling,drilling,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
urbansound8k,engine idling,engine idling,engine idling,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
urbansound8k,gun shot,gun shot,gun shot,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
urbansound8k,jackhammer,jackhammer,jackhammer,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
urbansound8k,siren,siren,siren,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
urbansound8k,street music,street music,street music,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
